entrezgene,Components
51667,6
23357,6
1774,6
50865,6
10460,6
23144,6
823,6
10903,6
7454,6
637,6
9782,6
23386,6
55830,6
27032,6
10928,6
22902,6
6556,6
63932,6
56981,6
54764,6
23154,6
864,6
9716,6
2273,6
51507,6
55778,6
6050,6
9821,6
23071,6
330,6
50619,6
2730,6
23304,6
25901,6
51230,6
10062,6
1890,6
29781,6
10953,6
11231,6
7431,6
8635,6
11119,6
11285,6
9047,6
7133,6
9774,6
9135,6
3149,6
51306,6
57514,6
6301,6
8498,6
10061,6
55236,6
8554,6
25897,6
7414,6
8439,6
159,6
7077,6
55773,6
8452,6
9172,6
54888,6
4238,6
7204,6
4481,6
5874,6
55341,6
1175,6
7038,6
10863,6
54165,6
3937,6
3309,6
51606,6
5431,6
56204,6
7175,6
23247,6
7504,6
57120,6
57545,6
50484,6
168850,6
23518,6
9563,6
9341,6
3604,6
4052,6
51528,6
63933,6
84067,6
9454,6
10721,6
5291,6
10198,6
80143,6
23223,6
57600,6
6307,6
8574,6
51154,6
83714,6
55745,6
29945,6
27095,6
9967,6
25771,6
23224,6
23201,6
51602,6
26099,6
26999,6
23118,6
116254,6
5610,6
58508,6
23369,6
55609,6
54542,6
2665,6
57458,6
29927,6
64761,6
5832,6
9150,6
65125,6
55749,6
11054,6
2769,6
6433,6
10188,6
23041,6
65056,6
84649,6
1431,6
23063,6
5424,6
1975,6
29998,6
56848,6
79763,6
29924,6
55588,6
6047,6
10077,6
10402,6
9914,6
23534,6
8625,6
54929,6
5476,6
1265,6
8537,6
22904,6
10362,6
6882,6
7629,6
2773,6
9697,6
91526,6
3735,6
23536,6
10954,6
55633,6
4638,6
55854,6
6416,6
9748,6
51167,6
5588,6
23216,6
4904,6
5141,6
1994,6
57609,6
27107,6
10565,6
9650,6
10734,6
4649,6
5214,6
6672,6
4756,6
7132,6
782,6
7813,6
54505,6
30836,6
79091,6
7158,6
387,6
1659,6
5590,6
55699,6
3421,6
79641,6
6093,6
5165,6
9759,6
3430,6
63897,6
2182,6
27238,6
55771,6
23250,6
9741,6
55133,6
23198,6
22933,6
5526,6
5837,6
64710,6
55737,6
10294,6
602,6
29121,6
9488,6
27440,6
57661,6
8518,6
27071,6
23293,6
10272,6
9993,6
55658,6
4335,6
5423,6
3340,6
440,6
1258,6
26986,6
6949,6
26031,6
490,6
8440,6
9448,6
11320,6
9948,6
26528,6
53615,6
9130,6
60343,6
5134,6
51109,6
5566,6
22859,6
87,6
23503,6
55679,6
10290,6
7321,6
3028,6
2011,6
4775,6
37,6
6793,6
8907,6
7515,6
949,6
5151,6
55876,6
5927,6
5743,6
9175,6
6480,6
10129,6
8301,6
4905,6
4854,6
7251,6
489,6
11343,6
8578,6
3998,6
26034,6
2023,6
57719,6
6717,6
27332,6
9605,6
4140,6
285527,6
23505,6
60,6
1739,6
25956,6
9733,6
55843,6
23016,6
5939,6
25930,6
88455,6
3385,6
22978,6
55796,6
56949,6
5609,6
8527,6
7155,6
4791,6
54431,6
6626,6
51548,6
10714,6
88,6
832,6
79960,6
7319,6
2260,6
8530,6
9063,6
369,6
10529,6
55728,6
8028,6
27334,6
4898,6
7419,6
5108,6
9139,6
83737,6
54472,6
9984,6
7520,6
11262,6
57455,6
56681,6
634,6
51207,6
23152,6
2222,6
3835,6
1653,6
1785,6
11158,6
9817,6
55183,6
23011,6
6595,6
50509,6
10847,6
5663,6
56650,6
3320,6
114819,6
4208,6
5788,6
9262,6
65094,6
51668,6
6604,6
9689,6
4200,6
55322,6
3693,6
11342,6
23033,6
79670,6
9706,6
3842,6
5026,6
3682,6
22894,6
23047,6
1540,6
55663,6
25978,6
84273,6
5978,6
51729,6
8668,6
200081,6
8648,6
3030,6
22924,6
2219,6
57590,6
231,6
54700,6
2017,6
2060,6
8438,6
23139,6
3301,6
2683,6
51510,6
4799,6
27102,6
10573,6
4680,6
2196,6
55696,6
54469,6
10075,6
7205,6
2512,6
51593,6
51701,6
94005,6
5705,6
51720,6
54947,6
6452,6
8602,6
118,6
51637,6
10992,6
2778,6
51290,6
5990,6
4849,6
51206,6
5775,6
8886,6
8570,6
2767,6
55287,6
54675,6
23368,6
54498,6
6614,6
55968,6
57593,6
22803,6
8655,6
55423,6
5027,6
10741,6
51433,6
80024,6
4938,6
10985,6
22895,6
5037,6
8315,6
10961,6
2521,6
55900,6
57655,6
113540,6
51291,6
332,6
8079,6
57062,6
7597,6
10914,6
8812,6
57060,6
83719,6
10726,6
7023,6
10081,6
79603,6
84196,6
55066,6
16,6
2734,6
64857,6
57605,6
55763,6
114882,6
113878,6
1738,6
9352,6
3568,6
368,6
3655,6
51776,6
23231,6
55573,6
9552,6
5720,6
55012,6
84502,6
1053,6
55644,6
23256,6
25831,6
3183,6
11198,6
9878,6
7051,6
79968,6
8773,6
117584,6
10762,6
55862,6
372,6
55151,6
5711,6
5742,6
1384,6
55357,6
25861,6
51322,6
10101,6
3096,6
6732,6
55168,6
3326,6
988,6
1832,6
23411,6
3189,6
51100,6
5125,6
6319,6
11018,6
3983,6
22931,6
23031,6
79629,6
57828,6
5714,6
54620,6
112755,6
9739,6
4670,6
9524,6
26517,6
610,6
8174,6
2872,6
29801,6
84861,6
9342,6
91319,6
5008,6
23523,6
83874,6
2687,6
5594,6
8940,6
23616,6
24144,6
85377,6
79019,6
10521,6
7494,6
51493,6
25793,6
84271,6
9609,6
25777,6
11252,6
10042,6
10043,6
1120,6
3162,6
4174,6
410,6
706,6
23492,6
55954,6
9145,6
10454,6
8897,6
8542,6
4627,6
25813,6
25828,6
9402,6
8664,6
11020,6
23313,6
4689,6
79734,6
6767,6
2033,6
83746,6
5905,6
23264,6
50,6
9889,6
83933,6
63874,6
23351,6
2287,6
56948,6
2999,6
55147,6
10419,6
5427,6
51199,6
51382,6
10490,6
10598,6
79890,6
22938,6
3705,6
51635,6
145508,6
2079,6
3091,6
79882,6
9894,6
22990,6
22985,6
8106,6
51550,6
6729,6
5106,6
80344,6
5687,6
51016,6
51292,6
5875,6
63935,6
5834,6
26090,6
23613,6
57446,6
84174,6
55969,6
80336,6
6789,6
8480,6
7165,6
1522,6
24148,6
81027,6
51012,6
4923,6
55257,6
63910,6
10139,6
79133,6
1457,6
9751,6
10326,6
10483,6
10398,6
3055,6
51340,6
9371,6
22919,6
182,6
9675,6
58490,6
11264,6
128866,6
9658,6
9097,6
9218,6
9663,6
23347,6
10627,6
55125,6
4092,6
8780,6
6907,6
10857,6
79576,6
79868,6
51311,6
64743,6
6839,6
215,6
28952,6
6855,6
5973,6
5931,6
3750,6
7355,6
10084,6
2010,6
6901,6
5230,6
8266,6
6102,6
5127,6
8237,6
27336,6
64840,6
10916,6
51566,6
80183,6
10673,6
8428,6
54,6
5611,6
8874,6
143,6
10562,6
3299,6
11151,6
5595,6
79153,6
5257,6
10204,6
10725,6
83752,6
9683,6
23568,6
51090,6
10664,6
65057,6
79650,6
5713,6
55238,6
3038,6
84138,6
9057,6
22879,6
56942,6
8312,6
54985,6
23417,6
4350,6
9013,6
9100,6
7249,6
4833,6
4363,6
64428,6
84264,6
65990,6
79006,6
10273,6
4682,6
7329,6
260429,6
55313,6
3163,6
5934,6
64131,6
29108,6
10423,6
9810,6
8925,6
9325,6
8766,6
2184,6
25963,6
80208,6
57617,6
4683,6
10404,6
1666,6
79815,6
5862,6
7227,6
51366,6
7264,6
1936,6
55174,6
4173,6
427,6
2997,6
1891,6
6625,6
11129,6
64130,6
284352,6
55011,6
1158,6
23370,6
10848,6
84444,6
147700,6
8175,6
55621,6
56729,6
79735,6
166,6
10859,6
81857,6
11024,6
28974,6
729440,6
7138,6
51231,6
26017,6
22870,6
64926,6
10270,6
10775,6
9141,6
2091,6
9149,6
1178,6
208,6
9253,6
5438,6
26093,6
11100,6
51343,6
27113,6
7040,6
10226,6
945,6
11140,6
8775,6
478,6
10945,6
22900,6
9545,6
64748,6
54531,6
5518,6
10990,6
1777,6
26121,6
3718,6
6142,6
8178,6
23373,6
54555,6
7392,6
79036,6
57794,6
3249,6
2077,6
2931,6
23094,6
199731,6
1021,6
9512,6
10135,6
5294,6
26959,6
79872,6
11033,6
140545,6
6742,6
11112,6
8887,6
2887,6
83451,6
84725,6
10392,6
2617,6
2051,6
835,6
11333,6
8896,6
8662,6
29886,6
6878,6
8976,6
64598,6
5118,6
1174,6
56913,6
24146,6
9678,6
644,6
55069,6
64940,6
9275,6
10652,6
7461,6
3984,6
7464,6
7046,6
64420,6
2022,6
203,6
23081,6
81704,6
9827,6
23586,6
8721,6
23064,6
5730,6
20,6
54926,6
9124,6
54619,6
2625,6
8661,6
79009,6
11196,6
9806,6
5532,6
81855,6
64077,6
56647,6
9148,6
10531,6
1326,6
8036,6
27338,6
6158,6
10105,6
81619,6
25984,6
22794,6
9110,6
5023,6
79665,6
3837,6
10951,6
9400,6
9487,6
23125,6
2027,6
5216,6
26001,6
10743,6
4927,6
1362,6
57003,6
117246,6
6603,6
3384,6
55813,6
3959,6
79132,6
2648,6
5878,6
8506,6
51225,6
10493,6
55379,6
239,6
8714,6
64750,6
1845,6
9343,6
54757,6
23531,6
29098,6
1801,6
26118,6
5957,6
54868,6
230,6
6830,6
57649,6
55161,6
57606,6
23142,6
26511,6
8649,6
4790,6
4126,6
1998,6
4717,6
51809,6
7468,6
10227,6
683,6
51274,6
7358,6
1410,6
10553,6
1075,6
27087,6
3312,6
3338,6
54414,6
9404,6
10938,6
5007,6
81622,6
51111,6
64231,6
51338,6
1374,6
27339,6
10612,6
25906,6
2352,6
9828,6
329,6
9354,6
1656,6
5818,6
84680,6
55626,6
8567,6
79829,6
833,6
10944,6
9049,6
4928,6
10312,6
1119,6
5450,6
7450,6
5715,6
9976,6
6404,6
23603,6
4891,6
9761,6
51411,6
506,6
10728,6
605,6
8825,6
2735,6
10988,6
2004,6
59341,6
55846,6
2305,6
57097,6
10094,6
217,6
4940,6
4939,6
397,6
2967,6
81539,6
22818,6
5869,6
4848,6
11103,6
51258,6
2597,6
1108,6
84519,6
23074,6
50813,6
8078,6
7167,6
1822,6
113246,6
5777,6
10162,6
3945,6
5564,6
9847,6
8683,6
10384,6
51567,6
4739,6
57515,6
9750,6
10090,6
2178,6
1432,6
222658,6
11329,6
6648,6
4172,6
26268,6
23195,6
892,6
1871,6
8936,6
202,6
8876,6
8875,6
60682,6
6206,6
8724,6
10475,6
64065,6
51696,6
5252,6
51596,6
9444,6
84498,6
6908,6
55770,6
1347,6
55754,6
7422,6
57666,6
55914,6
23438,6
4124,6
11044,6
1611,6
10902,6
3313,6
3003,6
6678,6
3550,6
3156,6
10087,6
23197,6
3702,6
79908,6
7265,6
900,6
4001,6
57561,6
64083,6
10923,6
6897,6
4012,6
5810,6
10007,6
6500,6
5515,6
2908,6
23398,6
5917,6
10915,6
1809,6
1452,6
8992,6
1627,6
90249,6
10051,6
51185,6
604,6
942,6
4968,6
3836,6
9616,6
54464,6
11235,6
7375,6
23527,6
10342,6
3373,6
8087,6
59345,6
54946,6
523,6
57599,6
51122,6
10289,6
7433,6
92999,6
28972,6
54891,6
1933,6
8745,6
55233,6
55683,6
200576,6
4691,6
10096,6
9540,6
9381,6
9595,6
2976,6
29959,6
3676,6
9784,6
5496,6
92840,6
64135,6
83444,6
374291,6
84759,6
6711,6
57142,6
27429,6
56655,6
55704,6
84128,6
6772,6
25972,6
9736,6
10575,6
2677,6
55818,6
51652,6
80146,6
3069,6
5510,6
4953,6
57448,6
55041,6
26003,6
6801,6
25797,6
22930,6
6382,6
5341,6
1386,6
84634,6
1820,6
116444,6
4780,6
2956,6
10056,6
23341,6
27101,6
9917,6
49856,6
51253,6
6146,6
6814,6
148479,6
11315,6
57535,6
6429,6
3749,6
5906,6
3065,6
829,6
64766,6
55223,6
54856,6
4209,6
60672,6
4688,6
23169,6
79971,6
7799,6
5997,6
23207,6
252839,6
55700,6
149371,6
8443,6
64121,6
6018,6
11240,6
80135,6
10765,6
1486,6
5929,6
2633,6
3399,6
4179,6
9129,6
10969,6
8704,6
79033,6
5052,6
2166,6
50999,6
51611,6
9588,6
25949,6
57035,6
23443,6
6118,6
5511,6
23673,6
114883,6
23184,6
1509,6
10274,6
4317,6
6230,6
22926,6
1385,6
8609,6
4033,6
9789,6
57558,6
9324,6
23469,6
5325,6
10981,6
81847,6
26234,6
8673,6
64858,6
103910,6
2309,6
8987,6
64747,6
25782,6
29855,6
11278,6
22936,6
7320,6
80212,6
55127,6
9991,6
5887,6
6418,6
5524,6
2733,6
26147,6
54836,6
81932,6
84263,6
57706,6
85365,6
9525,6
84878,6
51077,6
64207,6
10965,6
23093,6
55640,6
1743,6
8111,6
8892,6
9913,6
54454,6
54812,6
53335,6
26503,6
79627,6
3437,6
3433,6
4601,6
10672,6
284058,6
3213,6
1843,6
5110,6
80231,6
64411,6
63931,6
91687,6
6950,6
84898,6
80314,6
6883,6
9617,6
1997,6
10808,6
2107,6
51247,6
51780,6
1958,6
317,6
1191,6
10174,6
5533,6
29914,6
23435,6
943,6
8161,6
8405,6
10237,6
23397,6
23240,6
64282,6
84902,6
55269,6
65982,6
6045,6
80218,6
847,6
29990,6
7750,6
64786,6
51538,6
10657,6
8743,6
51193,6
5290,6
23244,6
55791,6
7852,6
387496,6
5412,6
4952,6
1314,6
5930,6
29066,6
84947,6
11155,6
83637,6
989,6
80820,6
11335,6
3181,6
51251,6
27434,6
92014,6
1211,6
79269,6
8805,6
78996,6
11113,6
35,6
84329,6
79039,6
26994,6
79365,6
3709,6
23597,6
976,6
23091,6
466,6
64333,6
3071,6
65244,6
3164,6
5153,6
4035,6
60673,6
4778,6
10376,6
55709,6
139231,6
9111,6
29994,6
57826,6
10608,6
2181,6
79586,6
6560,6
84080,6
57580,6
57727,6
514,6
5335,6
84969,6
57169,6
1434,6
8675,6
55661,6
81030,6
5184,6
23096,6
6845,6
55577,6
11017,6
79177,6
1088,6
8239,6
2162,6
5190,6
4835,6
8970,6
9587,6
54210,6
4201,6
6310,6
9972,6
55831,6
54436,6
23019,6
583,6
4502,6
80262,6
10257,6
9375,6
3659,6
7737,6
4694,6
5732,6
8603,6
79637,6
30833,6
54776,6
79143,6
56731,6
79144,6
84269,6
79085,6
2962,6
8192,6
970,6
718,6
56927,6
80207,6
56261,6
80025,6
1059,6
10616,6
56255,6
140901,6
6628,6
6238,6
11034,6
10236,6
4149,6
83658,6
5326,6
101410538,6
11070,6
3831,6
7517,6
79414,6
826,6
10870,6
1340,6
7067,6
1236,6
9572,6
25824,6
8678,6
10131,6
22826,6
27245,6
2537,6
171017,6
2002,6
26030,6
55288,6
55112,6
8021,6
3188,6
821,6
79575,6
5908,6
3425,6
53834,6
84286,6
5300,6
23352,6
50809,6
79939,6
10975,6
117166,6
146330,6
63922,6
23030,6
148022,6
83460,6
7277,6
14,6
25953,6
2791,6
5782,6
10875,6
79689,6
84060,6
7538,6
2781,6
468,6
11135,6
80115,6
23780,6
5880,6
51234,6
9296,6
222256,6
4289,6
2318,6
3663,6
94101,6
6638,6
57705,6
29767,6
90416,6
1854,6
4016,6
25847,6
1315,6
25870,6
79733,6
6665,6
5338,6
51105,6
904,6
27180,6
11035,6
196883,6
84932,6
25938,6
58533,6
55320,6
4738,6
1603,6
7905,6
81533,6
6397,6
9459,6
9070,6
1028,6
6192,6
83855,6
23383,6
9754,6
6303,6
158747,6
10452,6
147965,6
9667,6
148229,6
84705,6
684,6
79709,6
79016,6
64981,6
81,6
170463,6
3727,6
140685,6
85441,6
140700,6
4046,6
7136,6
25814,6
10844,6
10298,6
26152,6
11047,6
27243,6
9040,6
84971,6
54958,6
9535,6
4294,6
9473,6
9026,6
55337,6
1736,6
4354,6
55422,6
4037,6
25926,6
54897,6
7317,6
54869,6
10288,6
84905,6
55902,6
529,6
1327,6
10328,6
23199,6
5119,6
6451,6
10487,6
5538,6
51132,6
84658,6
9467,6
6533,6
3748,6
4245,6
47,6
4695,6
1729,6
7322,6
60412,6
261734,6
4131,6
5914,6
8799,6
2330,6
10401,6
100132341,6
5160,6
22856,6
3337,6
5989,6
90379,6
54862,6
6737,6
22907,6
84034,6
85363,6
10346,6
23378,6
26515,6
23167,6
10989,6
51763,6
6117,6
7326,6
57533,6
23480,6
3512,6
57050,6
3021,6
85451,6
9406,6
10462,6
54739,6
1742,6
84105,6
6388,6
64773,6
10621,6
54453,6
22889,6
9633,6
4678,6
56259,6
51526,6
10955,6
8546,6
93611,6
842,6
51164,6
10208,6
51371,6
1024,6
241,6
1118,6
23111,6
94240,6
7178,6
55425,6
84923,6
84106,6
84787,6
84330,6
5158,6
55748,6
85329,6
5920,6
66035,6
55303,6
90956,6
116988,6
84626,6
10526,6
51520,6
759,6
3295,6
51669,6
80017,6
23508,6
55140,6
9811,6
51124,6
8536,6
7428,6
8553,6
10100,6
10451,6
84722,6
26191,6
4853,6
51535,6
79022,6
54407,6
57498,6
9475,6
91543,6
129607,6
3572,6
89796,6
4677,6
84893,6
84991,6
3601,6
902,6
85019,6
1794,6
3821,6
4607,6
8933,6
143689,6
9698,6
90853,6
8565,6
192670,6
23318,6
84950,6
1824,6
55250,6
747,6
746,6
6947,6
337867,6
55082,6
7174,6
3703,6
2113,6
9315,6
26578,6
55312,6
29979,6
23287,6
79616,6
8638,6
10906,6
948,6
26136,6
29969,6
25821,6
57231,6
51317,6
79056,6
4076,6
85406,6
10677,6
10220,6
3679,6
2647,6
1019,6
10024,6
6302,6
9700,6
84872,6
91,6
10956,6
23416,6
64780,6
8676,6
84279,6
10574,6
26056,6
10322,6
9958,6
1368,6
29109,6
54583,6
23456,6
2752,6
10228,6
6041,6
1660,6
57710,6
9857,6
80896,6
116496,6
9654,6
3300,6
64114,6
9470,6
51719,6
1329,6
9392,6
9648,6
55681,6
10154,6
55332,6
23325,6
29079,6
51131,6
9445,6
55270,6
1102,6
3936,6
5879,6
313,6
83605,6
80727,6
27141,6
91875,6
3658,6
10241,6
6426,6
80774,6
11143,6
64108,6
6434,6
64844,6
57471,6
6498,6
2058,6
55339,6
84317,6
4957,6
23392,6
27348,6
9314,6
1861,6
9649,6
7111,6
1318,6
1317,6
7099,6
10868,6
9550,6
10244,6
2800,6
5082,6
79139,6
4609,6
4856,6
55833,6
7094,6
51754,6
10695,6
116113,6
89953,6
2766,6
23070,6
25844,6
10817,6
93643,6
7280,6
55227,6
8737,6
3159,6
6941,6
8870,6
79969,6
11270,6
57176,6
129685,6
51439,6
85462,6
7097,6
4926,6
29088,6
6386,6
55601,6
6653,6
2230,6
53826,6
58472,6
79811,6
7057,6
6176,6
2959,6
10964,6
10561,6
1629,6
87178,6
5861,6
10097,6
80204,6
10128,6
79847,6
3832,6
953,6
54536,6
310,6
471,6
6775,6
6741,6
9541,6
55032,6
84925,6
10063,6
83666,6
9101,6
29766,6
54956,6
8482,6
84993,6
10144,6
8916,6
55008,6
51191,6
55435,6
3184,6
22872,6
84803,6
84162,6
5910,6
22915,6
4283,6
55589,6
9908,6
246175,6
8615,6
5530,6
64116,6
23162,6
5998,6
91445,6
64098,6
283358,6
23710,6
58516,6
121536,6
9746,6
6843,6
55080,6
939,6
5830,6
196500,6
9169,6
84298,6
92979,6
11010,6
22822,6
1848,6
84934,6
51228,6
9815,6
9818,6
9107,6
6895,6
53831,6
79035,6
91012,6
3695,6
55716,6
60314,6
23344,6
283373,6
115825,6
283385,6
23067,6
65082,6
79720,6
54509,6
64062,6
10150,6
161253,6
283629,6
81542,6
376267,6
122953,6
91833,6
81614,6
4236,6
6652,6
10169,6
663,6
2958,6
6727,6
2108,6
49855,6
10499,6
4123,6
59274,6
9960,6
585,6
5046,6
55898,6
5045,6
8826,6
84656,6
3687,6
7041,6
64755,6
7385,6
85407,6
9785,6
54957,6
463,6
221184,6
123920,6
146225,6
81631,6
1012,6
23174,6
54925,6
4716,6
2588,6
9611,6
8533,6
79018,6
8844,6
28987,6
58488,6
8631,6
22901,6
92579,6
1213,6
54828,6
6760,6
10939,6
25800,6
55197,6
2589,6
114799,6
29919,6
6563,6
409,6
84225,6
55135,6
112483,6
396,6
9775,6
57521,6
201292,6
6398,6
8535,6
494470,6
4152,6
54877,6
773,6
113230,6
90378,6
23476,6
4782,6
5211,6
55527,6
7409,6
93343,6
6455,6
10410,6
1291,6
3454,6
6647,6
7226,6
351,6
10055,6
114783,6
81794,6
126208,6
90580,6
115704,6
90353,6
51070,6
80110,6
6518,6
473,6
79180,6
10256,6
9064,6
84958,6
23038,6
26135,6
5567,6
8543,6
22823,6
85369,6
128346,6
223,6
25874,6
55827,6
54499,6
51506,6
51093,6
93183,6
81875,6
1382,6
3068,6
26092,6
58497,6
6097,6
10262,6
57592,6
80222,6
9869,6
54507,6
4170,6
55793,6
8416,6
8991,6
29956,6
10500,6
65005,6
55204,6
11221,6
388698,6
8751,6
10899,6
7170,6
1944,6
89872,6
3608,6
6016,6
128061,6
1130,6
52,6
163859,6
375,6
29097,6
142,6
3930,6
2052,6
9580,6
127833,6
127829,6
10130,6
388,6
92906,6
27436,6
805,6
6233,6
23020,6
94097,6
5899,6
11159,6
80856,6
83879,6
3329,6
51281,6
64708,6
132001,6
5868,6
79137,6
58190,6
85403,6
51143,6
64651,6
54977,6
2803,6
10217,6
9922,6
9039,6
7110,6
64332,6
83939,6
114885,6
6988,6
8893,6
81608,6
6622,6
890,6
92345,6
285533,6
4726,6
6715,6
5295,6
23635,6
10788,6
23262,6
64839,6
25816,6
56929,6
9140,6
23092,6
9879,6
81545,6
10146,6
91975,6
23138,6
55651,6
91272,6
3779,6
153527,6
81786,6
54540,6
22838,6
170954,6
221472,6
55023,6
10957,6
154214,6
93663,6
2768,6
84310,6
79034,6
113130,6
4191,6
2631,6
908,6
222255,6
56996,6
56257,6
55281,6
2041,6
64434,6
54892,6
30011,6
8573,6
54539,6
84636,6
90060,6
5631,6
139818,6
1069,6
526,6
79618,6
55909,6
51312,6
91782,6
11160,6
6867,6
54904,6
137872,6
4715,6
10280,6
84641,6
7357,6
2934,6
26301,6
6838,6
25792,6
56904,6
3934,6
56623,6
9919,6
138151,6
9712,6
6251,6
29982,6
26091,6
83938,6
818,6
120,6
6934,6
4288,6
196743,6
55327,6
8525,6
10480,6
710,6
79096,6
84364,6
10658,6
143686,6
23052,6
5058,6
54970,6
4863,6
472,6
60496,6
55004,6
6768,6
10525,6
9219,6
3992,6
6094,6
256364,6
932,6
79869,6
90952,6
149986,6
220064,6
83706,6
5331,6
738,6
6911,6
226,6
3688,6
26524,6
10284,6
4253,6
27250,6
10666,6
64407,6
22948,6
1737,6
5305,6
2308,6
51232,6
196383,6
7316,6
25819,6
93589,6
55768,6
89910,6
9231,6
283635,6
4718,6
63894,6
26019,6
8872,6
5800,6
27034,6
112936,6
79691,6
54842,6
6868,6
2180,6
291,6
26278,6
26272,6
143384,6
7073,6
130340,6
9910,6
79833,6
120534,6
498,6
115106,6
147339,6
83439,6
127933,6
284309,6
814,6
678,6
255967,6
114908,6
4154,6
53918,6
10160,6
24138,6
56978,6
3087,6
9412,6
64946,6
23589,6
1601,6
831,6
8467,6
654,6
3192,6
5903,6
25909,6
4929,6
10225,6
51571,6
50807,6
22878,6
57407,6
124402,6
3621,6
64795,6
136895,6
55022,6
9320,6
1105,6
10750,6
55364,6
404550,6
